Episode,Date,Stock,Buy,Sell,Profit
2,6/24/2020,AAPL,89.14866638,0,0
2,6/25/2020,AAPL,90.33215332,0,0
2,6/26/2020,AAPL,87.556633,0,0
2,6/29/2020,AAPL,89.57453156,0,0
2,6/30/2020,AAPL,90.32225037,0,0
2,7/1/2020,AAPL,90.15141296,0,0
2,7/2/2020,AAPL,90.15141296,0,0
2,7/6/2020,AAPL,92.56298828,0,0
2,7/7/2020,AAPL,92.27577972,0,0
2,7/8/2020,AAPL,94.42488861,0,0
2,7/9/2020,AAPL,94.83094788,0,0
2,7/10/2020,AAPL,94.9968338,0,0
2,7/13/2020,AAPL,94.55859375,0,0
2,7/14/2020,AAPL,96.1233902,0,0
2,7/15/2020,AAPL,96.78446198,0,0
2,7/16/2020,AAPL,95.59352875,0,0
2,7/17/2020,AAPL,95.40040588,0,0
2,7/20/2020,AAPL,97.41087341,0,0
2,7/21/2020,AAPL,96.06642914,0,0
2,7/22/2020,AAPL,96.33630371,0,0
2,7/23/2020,AAPL,91.95142365,0,0
2,7/27/2020,AAPL,93.89750671,0,0
2,7/28/2020,AAPL,92.35501099,0,0
2,7/30/2020,AAPL,95.26422882,0,0
2,7/31/2020,AAPL,105.2373199,0,0
2,8/3/2020,AAPL,107.8890533,0,0
2,8/4/2020,AAPL,108.6095352,0,0
2,8/5/2020,AAPL,109.0032043,0,0
2,8/6/2020,AAPL,112.8062515,0,0
2,8/7/2020,AAPL,110.2415237,0,0
2,8/10/2020,AAPL,111.8438644,0,0
2,8/11/2020,AAPL,108.5176315,0,0
2,8/12/2020,AAPL,112.1241379,0,0
2,8/13/2020,AAPL,114.1084595,0,0
2,8/14/2020,AAPL,114.0067749,0,0
2,8/17/2020,AAPL,113.7091293,0,0
2,8/18/2020,AAPL,114.6566391,0,0
2,8/19/2020,AAPL,114.8004913,0,0
2,8/20/2020,AAPL,0,117.3478699,45.01846313
2,8/21/2020,AAPL,123.3951035,0,0
2,8/25/2020,AAPL,0,123.8465271,61.05585098
2,8/26/2020,AAPL,0,125.5307236,65.92044067
2,8/27/2020,AAPL,0,124.0300827,59.97021484
2,8/28/2020,AAPL,0,123.8291779,57.65563202
2,8/31/2020,AAPL,0,128.0284729,60.55607605
2,9/1/2020,AAPL,0,133.1282043,62.24825287
2,9/2/2020,AAPL,0,130.3699951,60.13698578
2,9/3/2020,AAPL,0,119.9324493,50.10192108
2,9/4/2020,AAPL,0,120.0118179,51.83569336
2,9/8/2020,AAPL,0,111.9356384,42.06313324
2,9/9/2020,AAPL,0,116.4003677,46.47847748
2,9/10/2020,AAPL,0,112.6003876,41.55252075
2,9/11/2020,AAPL,0,111.1220551,38.57535553
2,9/14/2020,AAPL,0,114.455719,42.06703949
2,9/15/2020,AAPL,0,114.6343079,41.1591568
2,9/16/2020,AAPL,0,111.2510376,37.01783752
2,9/17/2020,AAPL,0,109.4750748,34.47393036
2,9/18/2020,AAPL,0,106.0025024,29.21620941
2,9/21/2020,AAPL,0,109.2171097,31.22254944
2,9/22/2020,AAPL,0,110.9335403,33.83032227
2,9/23/2020,AAPL,0,106.2803116,30.10803986
2,9/24/2020,AAPL,0,107.3716965,30.73147583
2,9/25/2020,AAPL,0,111.3998642,35.21274567
2,9/28/2020,AAPL,0,114.0588608,36.07669067
2,9/29/2020,AAPL,0,113.1956711,35.66412354
2,9/30/2020,AAPL,0,114.9021912,35.86278534
2,10/1/2020,AAPL,0,115.874527,37.4243927
2,10/2/2020,AAPL,0,112.1340637,33.17884064
2,10/5/2020,AAPL,115.5867844,0,0
2,10/6/2020,AAPL,112.2729721,0,0
2,10/7/2020,AAPL,0,114.1779251,35.75750732
2,10/8/2020,AAPL,0,114.068779,35.3066864
2,10/9/2020,AAPL,0,116.0531082,37.25635529
2,10/12/2020,AAPL,0,123.4248657,44.70484924
2,10/13/2020,AAPL,0,120.1507263,40.46263123
2,10/14/2020,AAPL,0,120.2400131,40.18299103
2,10/15/2020,AAPL,0,119.7637939,39.26605988
2,10/16/2020,AAPL,0,118.0870285,38.28255463
2,10/19/2020,AAPL,0,115.0708618,32.99347687
2,10/20/2020,AAPL,0,116.5888748,34.0262146
2,10/21/2020,AAPL,0,115.9538956,30.78407288
2,10/22/2020,AAPL,0,114.842659,27.48163605
2,10/23/2020,AAPL,0,114.138237,29.21600342
2,10/26/2020,AAPL,0,114.1481476,26.97529602
2,10/28/2020,AAPL,0,110.3283234,23.27677917
2,10/29/2020,AAPL,0,114.4160309,27.32982635
2,10/30/2020,AAPL,0,108.0066833,19.15265656
2,11/2/2020,AAPL,0,107.9173737,17.16678619
2,11/3/2020,AAPL,0,109.574295,20.42562866
2,11/4/2020,AAPL,0,114.0489349,23.71678162
2,11/5/2020,AAPL,0,118.0969543,30.54032135
2,11/6/2020,AAPL,0,117.9627991,28.38826752
2,11/9/2020,AAPL,0,115.6073074,25.28505707
2,11/10/2020,AAPL,0,115.2594528,25.10803986
2,11/11/2020,AAPL,0,118.7578812,28.6064682
2,11/12/2020,AAPL,0,118.479599,25.91661072
2,11/13/2020,AAPL,0,118.5292969,26.25351715
2,11/16/2020,AAPL,0,119.5629196,25.13803101
2,11/17/2020,AAPL,0,118.6584854,23.82753754
2,11/18/2020,AAPL,0,117.3068237,22.30998993
2,11/19/2020,AAPL,0,117.9130859,23.35449219
2,11/20/2020,AAPL,0,116.621048,20.49765778
2,11/23/2020,AAPL,0,113.1524429,16.36798096
2,11/24/2020,AAPL,0,114.4643555,18.87082672
2,11/25/2020,AAPL,0,115.3190765,19.91867065
2,11/27/2020,AAPL,0,115.8756485,18.46477509
2,11/30/2020,AAPL,0,118.3205795,22.25415039
2,12/1/2020,AAPL,0,121.9680862,25.63178253
2,12/2/2020,AAPL,0,122.3258896,30.37446594
2,12/3/2020,AAPL,0,122.1867447,28.28923798
2,12/4/2020,AAPL,0,121.5009766,29.14596558
2,12/7/2020,AAPL,0,122.9917831,27.72755432
2,12/8/2020,AAPL,0,123.6179199,18.38059998
2,12/9/2020,AAPL,0,121.0338516,13.14479828
2,12/10/2020,AAPL,0,122.4849014,13.87536621
2,12/11/2020,AAPL,0,121.6599884,12.65678406
2,12/14/2020,AAPL,0,121.0338516,8.227600098
2,12/15/2020,AAPL,0,127.0964813,16.85495758
2,12/16/2020,AAPL,0,127.0269012,15.1830368
2,12/17/2020,AAPL,0,127.9114456,19.39381409
2,12/18/2020,AAPL,125.8839569,0,0
2,12/21/2020,AAPL,127.4443283,0,0
2,12/22/2020,AAPL,131.0719757,0,0
2,12/23/2020,AAPL,130.1575928,0,0
2,12/24/2020,AAPL,131.1614075,0,0
2,12/28/2020,AAPL,0,135.8525238,23.72838593
2,12/31/2020,AAPL,0,131.8769989,17.76853943
2,1/4/2021,AAPL,0,128.6170959,14.61032104
2,1/5/2021,AAPL,0,130.2072906,16.49816132
2,1/6/2021,AAPL,0,125.8243256,11.16768646
2,1/7/2021,AAPL,0,130.1178436,15.31735229
2,1/8/2021,AAPL,0,131.2409058,7.845802307
2,1/11/2021,AAPL,0,128.1897278,12.60294342
2,1/12/2021,AAPL,0,128.010849,15.73787689
2,1/13/2021,AAPL,0,130.088028,4.204071045
2,1/14/2021,AAPL,0,128.120163,0.675834656
2,1/15/2021,AAPL,0,126.3610153,-4.710960388
2,1/19/2021,AAPL,0,127.0467758,-3.110816956
2,1/20/2021,AAPL,0,131.2210388,0.059631348
2,2/3/2021,AAPL,133.119339,0,0
2,2/4/2021,AAPL,136.5482178,0,0
2,2/5/2021,AAPL,136.1251831,0,0
2,2/8/2021,AAPL,136.2744904,0,0
2,2/9/2021,AAPL,135.3786469,0,0
2,2/10/2021,AAPL,134.7615356,0,0
2,2/11/2021,AAPL,134.5027466,0,0
2,2/12/2021,AAPL,0,134.7416229,1.622283936
2,2/16/2021,AAPL,0,132.5717621,-3.976455688
2,2/17/2021,AAPL,0,130.232666,-5.89251709
2,2/18/2021,AAPL,0,129.1079102,-7.1665802
2,2/19/2021,AAPL,0,129.2671509,-6.111495972
2,2/22/2021,AAPL,0,125.415123,-9.346412659
2,2/23/2021,AAPL,0,125.2757721,-9.226974487
2,3/10/2021,AAPL,119.4230728,0,0
2,3/11/2021,AAPL,0,121.3938751,1.970802307
2,3/12/2021,AAPL,120.4681931,0,0
2,3/15/2021,AAPL,0,123.4144516,2.946258545
2,3/25/2021,AAPL,120.0302353,0,0
2,3/26/2021,AAPL,120.6473541,0,0
2,3/29/2021,AAPL,120.8265228,0,0
2,3/30/2021,AAPL,119.3434372,0,0
2,3/31/2021,AAPL,121.5830002,0,0
2,4/1/2021,AAPL,122.4290466,0,0
2,4/5/2021,AAPL,125.3155975,0,0
2,4/6/2021,AAPL,125.6241531,0,0
2,4/7/2021,AAPL,127.3063126,0,0
2,4/8/2021,AAPL,129.7548828,0,0
2,4/9/2021,AAPL,132.3826294,0,0
2,4/12/2021,AAPL,130.6308136,0,0
2,4/13/2021,AAPL,133.8059845,0,0
2,4/14/2021,AAPL,131.4171295,0,0
2,4/16/2021,AAPL,133.537262,0,0
2,4/22/2021,AAPL,131.3275604,0,0
2,4/23/2021,AAPL,0,133.6965027,13.6662674
2,4/26/2021,AAPL,134.0946503,0,0
2,4/27/2021,AAPL,0,133.7661896,13.11883545
2,4/28/2021,AAPL,0,132.9599457,12.13342285
2,4/29/2021,AAPL,0,132.8603973,13.51696014
2,4/30/2021,AAPL,0,130.8497925,9.266792297
2,5/3/2021,AAPL,0,131.9247589,9.49571228
2,5/4/2021,AAPL,0,127.2565384,1.940940857
2,5/5/2021,AAPL,0,127.5053787,1.881225586
2,5/6/2021,AAPL,0,129.1377716,1.831459045
2,5/7/2021,AAPL,0,129.8257446,0.070861816
2,5/10/2021,AAPL,0,126.4756393,-5.906990051
2,5/11/2021,AAPL,0,125.5384216,-5.092391968
2,5/12/2021,AAPL,0,122.4076843,-11.39830017
2,5/13/2021,AAPL,0,124.6011887,-6.815940857
2,5/14/2021,AAPL,0,127.0738678,-6.463394165
2,5/17/2021,AAPL,0,125.8973541,-5.430206299
2,5/18/2021,AAPL,0,124.4815445,-9.613105774
2,6/1/2021,AAPL,123.9132233,0,0
2,6/2/2021,AAPL,0,124.690918,0.777694702
2,6/3/2021,AAPL,123.175415,0,0
2,6/4/2021,AAPL,0,125.5184784,2.343063354
2,6/7/2021,AAPL,125.52845,0,0
2,6/8/2021,AAPL,0,126.3659668,0.837516785
2,6/9/2021,AAPL,126.7548218,0,0
2,6/10/2021,AAPL,0,125.7378311,-1.016990662
2,6/15/2021,AAPL,129.2574158,0,0
2,6/16/2021,AAPL,0,129.7658997,0.508483887
2,6/17/2021,AAPL,131.401062,0,0
2,6/18/2021,AAPL,130.0749969,0,0
2,6/21/2021,AAPL,0,131.9095612,0.508499146
2,6/22/2021,AAPL,133.5845947,0,0
2,6/23/2021,AAPL,0,133.3054352,3.230438232
2,6/28/2021,AAPL,0,134.3822479,0.797653198
2,7/14/2021,AAPL,148.7098236,0,0
2,7/15/2021,AAPL,0,148.0418091,-0.668014526
2,7/23/2021,AAPL,148.121582,0,0
2,7/26/2021,AAPL,0,148.5503235,0.428741455
2,8/2/2021,AAPL,145.0905457,0,0
2,8/3/2021,AAPL,0,146.9251099,1.834564209
2,8/6/2021,AAPL,145.9270172,0,0
2,8/9/2021,AAPL,0,145.8770905,-0.049926758
2,8/10/2021,AAPL,145.3878174,0,0
2,8/11/2021,AAPL,145.6474304,0,0
2,8/12/2021,AAPL,148.6730194,0,0
2,8/13/2021,AAPL,148.8827209,0,0
2,8/16/2021,AAPL,150.899765,0,0
2,8/17/2021,AAPL,149.9711304,0,0
2,8/18/2021,AAPL,0,146.146698,0.758880615
2,8/19/2021,AAPL,146.4862061,0,0
2,8/20/2021,AAPL,147.9740448,0,0
2,8/23/2021,AAPL,149.4918365,0,0
2,8/24/2021,AAPL,149.401947,0,0
2,8/26/2021,AAPL,147.3249817,0,0
2,8/27/2021,AAPL,148.3834534,0,0
2,8/30/2021,AAPL,152.8968506,0,0
2,8/31/2021,AAPL,151.6087341,0,0
2,9/1/2021,AAPL,152.287735,0,0
2,9/2/2021,AAPL,153.4260712,0,0
2,9/3/2021,AAPL,154.0751343,0,0
2,9/7/2021,AAPL,156.4616547,0,0
2,9/8/2021,AAPL,154.8839569,0,0
2,9/9/2021,AAPL,153.8454742,0,0
2,9/10/2021,AAPL,148.7528992,0,0
2,9/13/2021,AAPL,149.3320618,0,0
2,9/14/2021,AAPL,147.904129,0,0
2,9/15/2021,AAPL,148.8128052,0,0
2,9/16/2021,AAPL,148.5731506,0,0
2,9/17/2021,AAPL,145.8471375,0,0
2,9/20/2021,AAPL,142.7316895,0,0
2,9/21/2021,AAPL,143.2209625,0,0
2,9/22/2021,AAPL,145.6374512,0,0
2,9/23/2021,AAPL,0,146.6160278,0.968597412
2,9/24/2021,AAPL,146.7058868,0,0
2,9/27/2021,AAPL,0,145.1581421,-3.514877319
2,9/28/2021,AAPL,141.703186,0,0
2,9/29/2021,AAPL,142.6218567,0,0
2,9/30/2021,AAPL,141.2937927,0,0
2,10/1/2021,AAPL,142.4421082,0,0
2,10/4/2021,AAPL,138.9372253,0,0
2,10/5/2021,AAPL,140.9043579,0,0
2,10/6/2021,AAPL,141.7930603,0,0
2,10/7/2021,AAPL,143.0811768,0,0
2,10/8/2021,AAPL,142.6917419,0,0
2,10/11/2021,AAPL,142.6018829,0,0
2,10/12/2021,AAPL,141.303772,0,0
2,10/13/2021,AAPL,140.7046509,0,0
2,10/14/2021,AAPL,143.5504913,0,0
2,10/15/2021,AAPL,144.6289215,0,0
2,10/18/2021,AAPL,146.3364258,0,0
2,10/19/2021,AAPL,148.5431976,0,0
2,10/20/2021,AAPL,149.0424805,0,0
2,10/21/2021,AAPL,149.262146,0,0
2,10/22/2021,AAPL,148.4733124,0,0
2,10/25/2021,AAPL,148.4233856,0,0
2,10/26/2021,AAPL,149.1024017,0,0
2,10/27/2021,AAPL,148.6330872,0,0
2,10/28/2021,AAPL,152.3476563,0,0
2,10/29/2021,AAPL,149.5816956,0,0
2,11/1/2021,AAPL,148.7429199,0,0
2,11/2/2021,AAPL,149.8013763,0,0
2,11/3/2021,AAPL,151.2692413,0,0
2,11/4/2021,AAPL,150.7400055,0,0
2,11/5/2021,AAPL,151.2799988,0,0
2,11/8/2021,AAPL,150.4400024,0,0
2,11/9/2021,AAPL,150.8099976,0,0
2,11/10/2021,AAPL,147.9199982,0,0
2,11/11/2021,AAPL,147.8699951,0,0
2,11/12/2021,AAPL,149.9900055,0,0
2,11/15/2021,AAPL,150,0,0
2,11/16/2021,AAPL,151,0,0
2,11/17/2021,AAPL,153.4900055,0,0
2,11/18/2021,AAPL,157.8699951,0,0
2,11/19/2021,AAPL,160.5500031,0,0
2,11/22/2021,AAPL,161.0200043,0,0
2,11/23/2021,AAPL,161.4100037,0,0
2,11/24/2021,AAPL,161.9400024,0,0
2,11/26/2021,AAPL,156.8099976,0,0
2,11/29/2021,AAPL,160.2400055,0,0
1,1/6/2020,NFLX,335.8299866,0,0
1,1/8/2020,NFLX,0,339.2600098,3.430023193
1,1/14/2020,NFLX,338.6900024,0,0
1,1/16/2020,NFLX,0,338.6199951,-0.070007324
1,1/17/2020,NFLX,339.6700134,0,0
1,1/22/2020,NFLX,326,0,0
1,1/23/2020,NFLX,349.6000061,0,0
1,1/27/2020,NFLX,342.8800049,0,0
1,1/28/2020,NFLX,0,348.519989,8.849975586
1,1/29/2020,NFLX,0,343.1600037,17.16000366
1,1/30/2020,NFLX,0,347.7399902,-1.860015869
1,2/4/2020,NFLX,369.0100098,0,0
1,2/5/2020,NFLX,369.6700134,0,0
1,2/6/2020,NFLX,366.9500122,0,0
1,2/11/2020,NFLX,373.6900024,0,0
1,2/12/2020,NFLX,380.0100098,0,0
1,2/13/2020,NFLX,381.3999939,0,0
1,2/18/2020,NFLX,0,387.7799988,44.8999939
1,2/19/2020,NFLX,386.1900024,0,0
1,2/20/2020,NFLX,0,386,16.98999023
1,2/21/2020,NFLX,380.0700073,0,0
1,2/24/2020,NFLX,368.7000122,0,0
1,2/25/2020,NFLX,0,360.0899963,-9.58001709
1,2/26/2020,NFLX,0,379.2399902,12.28997803
1,2/27/2020,NFLX,371.7099915,0,0
1,2/28/2020,NFLX,369.0299988,0,0
1,3/2/2020,NFLX,0,381.0499878,7.359985352
1,3/4/2020,NFLX,0,383.7900085,3.779998779
1,3/6/2020,NFLX,0,368.9700012,-12.42999268
1,3/9/2020,NFLX,0,346.4899902,-39.70001221
1,3/10/2020,NFLX,0,364.1300049,-15.94000244
1,3/11/2020,NFLX,0,349.9200134,-18.77999878
1,3/12/2020,NFLX,315.25,0,0
1,3/17/2020,NFLX,0,319.75,-51.95999146
1,3/18/2020,NFLX,315.4700012,0,0
1,3/19/2020,NFLX,0,332.0299988,-37
1,3/20/2020,NFLX,0,332.8299866,17.57998657
1,3/23/2020,NFLX,360.269989,0,0
1,3/24/2020,NFLX,0,357.3200073,41.8500061
1,3/25/2020,NFLX,342.3900146,0,0
1,3/26/2020,NFLX,0,362.9899902,2.720001221
1,3/31/2020,NFLX,375.5,0,0
1,4/3/2020,NFLX,361.7600098,0,0
1,4/6/2020,NFLX,379.9599915,0,0
1,4/7/2020,NFLX,0,372.2799988,29.88998413
1,4/8/2020,NFLX,0,371.1199951,-4.380004883
1,4/9/2020,NFLX,370.7200012,0,0
1,4/15/2020,NFLX,426.75,0,0
1,4/16/2020,NFLX,439.1700134,0,0
1,4/17/2020,NFLX,422.9599915,0,0
1,4/21/2020,NFLX,0,433.8299866,72.06997681
1,4/29/2020,NFLX,0,411.8900146,31.93002319
1,4/30/2020,NFLX,0,419.8500061,49.13000488
1,5/4/2020,NFLX,0,428.1499939,1.399993896
1,5/8/2020,NFLX,0,435.5499878,-3.620025635
1,5/12/2020,NFLX,431.8200073,0,0
1,5/13/2020,NFLX,0,438.269989,15.30999756
1,5/14/2020,NFLX,0,441.9500122,10.13000488
1,5/20/2020,NFLX,447.6700134,0,0
1,5/21/2020,NFLX,0,436.25,-11.42001343
1,6/1/2020,NFLX,425.9200134,0,0
1,6/3/2020,NFLX,0,421.9700012,-3.950012207
1,6/10/2020,NFLX,434.480011,0,0
1,6/11/2020,NFLX,425.5599976,0,0
1,6/12/2020,NFLX,418.0700073,0,0
1,6/16/2020,NFLX,0,436.1300049,1.649993896
1,6/17/2020,NFLX,447.769989,0,0
1,6/18/2020,NFLX,0,449.8699951,24.30999756
1,6/22/2020,NFLX,0,468.0400085,49.97000122
1,6/23/2020,NFLX,0,466.2600098,18.49002075
1,6/25/2020,NFLX,465.9100037,0,0
1,6/26/2020,NFLX,443.3999939,0,0
1,6/29/2020,NFLX,447.2399902,0,0
1,6/30/2020,NFLX,0,455.0400085,-10.86999512
1,7/1/2020,NFLX,485.6400146,0,0
1,7/2/2020,NFLX,0,476.8900146,33.49002075
1,7/6/2020,NFLX,0,493.8099976,46.57000732
1,7/8/2020,NFLX,502.7799988,0,0
1,7/9/2020,NFLX,507.7600098,0,0
1,7/14/2020,NFLX,524.8800049,0,0
1,7/16/2020,NFLX,527.3900146,0,0
1,7/20/2020,NFLX,502.4100037,0,0
1,7/21/2020,NFLX,0,490.1000061,4.459991455
1,7/22/2020,NFLX,0,489.8200073,-12.95999146
1,7/23/2020,NFLX,0,477.5799866,-30.18002319
1,7/24/2020,NFLX,0,480.4500122,-44.42999268
1,7/27/2020,NFLX,495.6499939,0,0
1,7/28/2020,NFLX,0,488.5100098,-38.88000488
1,7/29/2020,NFLX,0,484.480011,-17.92999268
1,7/30/2020,NFLX,0,485.7999878,-9.850006104
1,8/6/2020,NFLX,509.0799866,0,0
1,8/7/2020,NFLX,0,494.730011,-14.34997559
1,8/10/2020,NFLX,483.3800049,0,0
1,8/11/2020,NFLX,0,466.9299927,-16.45001221
1,8/12/2020,NFLX,475.4700012,0,0
1,8/13/2020,NFLX,0,481.3299866,5.859985352
1,8/17/2020,NFLX,482.3500061,0,0
1,8/18/2020,NFLX,0,491.8699951,9.519989014
1,8/25/2020,NFLX,490.5799866,0,0
1,9/1/2020,NFLX,556.5499878,0,0
1,9/2/2020,NFLX,0,552.8400269,62.26004028
1,9/3/2020,NFLX,0,525.75,-30.79998779
1,9/10/2020,NFLX,480.6700134,0,0
1,9/11/2020,NFLX,0,482.0299988,1.359985352
1,9/15/2020,NFLX,495.9899902,0,0
1,9/16/2020,NFLX,0,483.8599854,-12.13000488
1,9/22/2020,NFLX,491.1700134,0,0
1,9/23/2020,NFLX,0,470.6099854,-20.56002808
1,9/30/2020,NFLX,500.0299988,0,0
1,10/2/2020,NFLX,0,503.0599976,3.029998779
1,10/5/2020,NFLX,520.6500244,0,0
1,10/6/2020,NFLX,505.8699951,0,0
1,10/7/2020,NFLX,534.6599731,0,0
1,10/8/2020,NFLX,0,531.789978,11.13995361
1,10/9/2020,NFLX,0,539.4400024,33.57000732
1,10/12/2020,NFLX,0,539.8099976,5.150024414
1,10/20/2020,NFLX,525.4199829,0,0
1,10/21/2020,NFLX,0,489.0499878,-36.36999512
1,10/22/2020,NFLX,485.230011,0,0
1,10/23/2020,NFLX,0,488.2799988,3.049987793
1,10/28/2020,NFLX,486.2399902,0,0
1,10/29/2020,NFLX,0,504.2099915,17.97000122
1,11/5/2020,NFLX,513.7600098,0,0
1,11/6/2020,NFLX,0,514.7299805,0.969970703
1,11/10/2020,NFLX,480.2399902,0,0
1,11/13/2020,NFLX,0,482.8399963,2.600006104
1,11/16/2020,NFLX,479.1000061,0,0
1,11/17/2020,NFLX,0,480.6300049,1.529998779
1,11/30/2020,NFLX,490.7000122,0,0
1,12/2/2020,NFLX,503.3800049,0,0
